Title,Title_link,brand-title,Price,comment-star__count,Field1,Field2,Field3
Vegetarian Jerky 158g,https://www.yamibuy.com/en/p/zhen-xiang-vegetarian-jerky-158g/1019048191,ZHEN XIANG,$3.29,88,88,China,4.6
Hunan Stinky Tofu 235g,https://www.yamibuy.com/en/p/xiangmeizi-hunan-stinky-tofu-235g/1019033701,XIANGMEIZI,$8.99,1,1,China,4
GGZ Shredded Vegetarian Steak 32g*30,https://www.yamibuy.com/en/p/ggz-shredded-vegetarian-steak-spicy-duck-35g-30/1019051581,GAGAZUI,$8.99,92,92,China,4.7
Hawthorn Flakes 72g,https://www.yamibuy.com/en/p/big-green-hawthorn-flakes-72g/1019020111,BIG GREEN,,66,66,China,4.5
Dongkui Bayberry 454g,https://www.yamibuy.com/en/p/dongkui-bayberry-454g/1019077141,CAPTAIN JIANG,$4.69,,Be the first!,China,
NONG FU SHAN ZHUANG Preserved Orange Peel 108g,https://www.yamibuy.com/en/p/nong-fu-shan-zhuang-preserved-orange-peel-108g/1019004971,FARMER'S GRANGE,$2.99,42,42,China,4.8
Fish Tofu Spicy Flavor 22g*30pc,https://www.yamibuy.com/en/p/gagazui-fish-tofu-spicy-flavor-22g-20pc/1019005521,GAGAZUI,$8.99,694,694,China,4.6
Green Plum Coffee Flavor 52g,https://www.yamibuy.com/en/p/green-plum-coffee-52g/1019072711,LIULIUMEI,$2.29,10,10,China,4.9
【Limited Time Buy 1 Get 1 Free】Hawthorn Berry Jam 540g,https://www.yamibuy.com/en/p/hawthorn-berry-jam-cup-540g/1019064601,BIG GREEN,,35,35,China,4.8
Wugang Spicy Marinated Dry Tofu 160g,https://www.yamibuy.com/en/p/wugang-spicy-marinated-dry-tofu-160g/1019065291,FANGJIE,$2.29,9,9,China,5
Hawthorn Chips 150g,https://www.yamibuy.com/en/p/hawthorn-chips-150g/1019069791,OSAY,$2.49,2,2,China,4.5
Hawthorn Cubes 118g,https://www.yamibuy.com/en/p/lactobacillus-hawthorn-118g/1019075981,OSAY,$2.79,1,1,China,5
Nata De Coco Jubes Pandan Flavor 360g,https://www.yamibuy.com/en/p/wong-coco-jubes-nata-de-coco-pandan-flavor-360g/1019005251,WONG COCO,$1.89,12,12,Indonesia,4.7
Preserved Plum Seedless 150g,https://www.yamibuy.com/en/p/preserved-plum-seedless-150g/1019075401,LJMP,$4.29,,Be the first!,Taiwan,
ChanMoYu Spicy Flavor 180g,https://www.yamibuy.com/en/p/weilong-chanmoyu-spicy-flavor-180g/1019006881,WEILONG,$3.39,640,640,China,4.7
HUAWEN Spiced Tofu Snack Soy Sauce 400g,https://www.yamibuy.com/en/p/huawen-spiced-tofu-snack-soy-sauce-500g/1019005841,HUA WEN FOOD,,122,122,China,4.8
Hawthorn Strips 150g,https://www.yamibuy.com/en/p/hawthorn-strips-150g/1019069801,OSAY,$2.49,1,1,China,5
Hawthorn Roll 200g,https://www.yamibuy.com/en/p/hawthorn-roll-200g/1019069811,OSAY,$2.49,,Be the first!,China,
Haw Flakes 380g,https://www.yamibuy.com/en/p/lam-sheng-kee-haw-flakes-380g/1019005091,LAM SHENG KEE,$3.49,4,4,Taiwan,4
Fruit Minis Raspberry Blueberry 5 Pack 100g,https://www.yamibuy.com/en/p/fruit-minis-raspberry-blueberry-5-pack-100g/1019075901,Bear,$4.49,,Be the first!,China,
Da Mian Jin 106g,https://www.yamibuy.com/en/p/weilong-da-mian-jin-106g/1019012581,WEILONG,,380,380,China,4.6
Genji Vintage Spicy Slices 230g,https://www.yamibuy.com/en/p/genji-vintage-spicy-slices-230g/1019025261,Genji Food,$2.29,215,215,China,4.6
Da Mian Jin 102g/116g,https://www.yamibuy.com/en/p/weilong-da-mian-jin-102g-116g/1019005221,WEILONG,$1.69,742,742,China,4.4
Stinky Tofu Spicy,https://www.yamibuy.com/en/p/stinky-tofu-spicy/1019066831,YUMIZHIXIANG,$8.49,8,8,China,5
Black Plum 230g,https://www.yamibuy.com/en/p/farmer-s-grange-qiao-acid-black-plum-canned-230g/1019047561,FARMER'S GRANGE,$5.89,5,5,China,4.6
ZHANGQI LONG Vegetarian Meat Spicy 102g,https://www.yamibuy.com/en/p/zhangqi-long-vegetarian-meat-spicy-102g/1019045731,ZHANGQILONG,,265,265,China,4.7
Wugang Spicy Tofu Snack 300g,https://www.yamibuy.com/en/p/wugang-spicy-tofu-snack-300g/1019065281,FANGJIE,$2.99,5,5,China,4.6
Kiss-Burn Beef Flavored 300g,https://www.yamibuy.com/en/p/weilong-kiss-burn-beef-flavored-300g/1019006891,WEILONG,,237,237,China,4.7
Green plum 60g,https://www.yamibuy.com/en/p/green-plum-60g/1019072721,LIULIUMEI,$2.29,9,9,China,4.7
YI-MENG Commune Hawthom Meltose 260g,https://www.yamibuy.com/en/p/yi-meng-commune-hawthom-meltose-260g/1019024011,YI-MENG RED FARM,$3.89,9,9,China,4.7
Konjac  Spicy Flavor 350g,https://www.yamibuy.com/en/p/konjac-spicy-flavor-350g/1019073721,V-loong,$6.49,2,2,China,4
Sugar Coated Haws 25g,https://www.yamibuy.com/en/p/sugar-coated-haws-25g/1019071551,YI-MENG RED FARM,$1.59,25,25,China,4.4
Wheat Gluten (Mixed Flavor) 286g,https://www.yamibuy.com/en/p/maladuona-wheat-gluten-mixed-flavor-286g/1019050401,MALADUONA,,130,130,China,4.6
Hawthorn Haw Slice,https://www.yamibuy.com/en/p/qiangzhen-hawthorn-haw/1019055701,QIANGZHEN,$2.29,3,3,China,5
Tasty Vegi Barbecue Cumin Flavor 80g (Soy Protein Product ),https://www.yamibuy.com/en/p/yayangyang-tasty-vegi-barbecue-cumin-flavor-80g-soy-protein-product/1019032931,YAYANGYANG,,161,161,China,4.6
Kiss-Burn Spicy Flavored 300g,https://www.yamibuy.com/en/p/weilong-kiss-burn-spicy-flavored-300g/1019006911,WEILONG,,167,167,China,4.6
Aloe Bite Sized Pieces 340g,https://www.yamibuy.com/en/p/aloe-bite-sized-pieces-340g/1019071611,PITAYA,$4.59,2,2,United States,5
HUAWEN Spiced Tofu Snack Pickled Chili 500g,https://www.yamibuy.com/en/p/huawen-spiced-tofu-snack-pickled-chili-500g/1019005831,HUA WEN FOOD,,125,125,China,4.7
LAMSHENGKEE Crystal Jujube 500g,https://www.yamibuy.com/en/p/lamshengkee-crystal-jujube-500g/1019006791,LAM SHENG KEE,$5.89,43,43,Taiwan,4.8
Mian Ba gluten Strip Snack 90g,https://www.yamibuy.com/en/p/zhongqinhui-mian-ba-gluten-strip-snack-90g/1019066091,ZHONGQINHUI,$1.49,48,48,China,4.8
HUAWEN Marinated Tofu Snack 108g,https://www.yamibuy.com/en/p/huawen-marinated-tofu-snack-108g/1019033011,HUA WEN FOOD,$2.69,88,88,China,4.6
GENJI Soft Spicy Beancurd Slice 30g,https://www.yamibuy.com/en/p/genji-soft-spicy-beancurd-slice-30g/1019049131,Genji Food,$0.59,59,59,China,4.7
Hot Konjac Hot & Sour Flavor 350g,https://www.yamibuy.com/en/p/b08203/1019055381,WEILONG,$5.99,66,66,China,4.8
Salty Baked Beancurd 108g,https://www.yamibuy.com/en/p/salt-baked-beans-dried-bagged-108g/1019019121,HUA WEN FOOD,,65,65,China,4.4
Healthy Hawthorn Snacks Strips 510g,https://www.yamibuy.com/en/p/healthy-hawthorn-snacks-strips-510g/1019068991,YI-MENG RED FARM,$5.99,21,21,China,5
HUAWEN Spiced Tofu Snack Salted 500g,https://www.yamibuy.com/en/p/huawen-spiced-tofu-snack-salted-525g/1019005851,HUA WEN FOOD,,44,44,China,4.5
Fish Tofu Snack 180g,https://www.yamibuy.com/en/p/weilong-fish-tofu-snack-180g/1019018551,WEILONG,$4.79,170,170,China,4.5
Spicy Tofu Snack 150g,https://www.yamibuy.com/en/p/huogongdian-spicy-tofu-snack-150g/1019006951,HUOGONGDIAN,$2.99,45,45,China,3.8
Fried Beancurd Spicy Flavor 125g,https://www.yamibuy.com/en/p/wenheyou-fried-pungent-beancurd-spicy-125g/1019059671,WENHEYOU,$5.99,14,14,China,4.7
Re Xue Fang Gang 80g,https://www.yamibuy.com/en/p/dongdong-re-xue-fang-gang-80g/1019042241,DONGDONG,,40,40,China,4.3
YIMENG Healthy Hawthorn Snacks Strips 280g,https://www.yamibuy.com/en/p/yimeng-healthy-hawthorn-snacks-strips-280g/1019019671,YI-MENG RED FARM,$3.29,183,183,China,4.9
【Value Pack】Vegetarian Meat Roll Snack Five Spice Flavor 26g*10,https://www.yamibuy.com/en/p/value-pack-jinmofang-vegetarian-meat-roll-snack-five-spice-flavor-26g-10/1019057541,JINMOFANG,,27,27,China,4.9
Kiss Spicy Tofu 250g,https://www.yamibuy.com/en/p/weilong-kiss-spicy-tofu-250g/1019012601,WEILONG,$2.89,40,40,China,4.1
【Value Set】Hawthorn Rolls 208g 2 packs,https://www.yamibuy.com/en/p/value-set-three-squirrels-haw-rolls-208g-2/1019056631,THREE SQUIRRELS,,19,19,China,4.9
Vegi Hairy Belly Konjac Starch Food Spicy Flavor 360g,https://www.yamibuy.com/en/p/dongdong-vegi-hairy-belly-konjac-starch-food-spicy-flavor-360g/1019053981,DONGDONG,$5.59,22,22,China,4.8
Thai Mag Mag Plum 186g,https://www.yamibuy.com/en/p/thai-mag-mag-plum-186g/1019064431,OTHER BRANDS,$9.99,2,2,N/A,5
Xiao Zi Shi Guang Hawthorn Candy Cake 150g,https://www.yamibuy.com/en/p/konsam-xiao-zi-shi-guang-hawthorn-candy-cake-150g/1019007311,KONSAM,$2.39,35,35,China,4.7
Stinky Tofu Garlic Flavor 120g,https://www.yamibuy.com/en/p/bestore-stinky-tofu-garlic-flavor-120g/1019033611,BESTORE,$4.39,10,10,China,3.5
Preserved Plum 135g,https://www.yamibuy.com/en/p/xi-preserved-plum-135g/1019066521,TEN WOW,$4.59,9,9,China,4.3
Preserved Plum 88g,https://www.yamibuy.com/en/p/farmer-s-grange-preserved-plum-88g/1019004731,FARMER'S GRANGE,$2.99,82,82,China,4.7
LIUM Green Bamboo  Plum 136g,https://www.yamibuy.com/en/p/lium-green-bamboo-plum-136g/1019015911,LIULIUMEI,,118,118,China,4.7
Xiao Zi Shi Guang Hawthorn Cake 150g,https://www.yamibuy.com/en/p/konsam-xiao-zi-shi-guang-hawthorn-cake-150g/1019007281,KONSAM,$2.39,22,22,China,4.6
JOYTUFU Six Flavors Curds In One Pack 350g,https://www.yamibuy.com/en/p/joytufu-six-flavors-curds-in-one-pack-350g/1019005481,JOYTOFU,,14,14,China,3.6
DAXI Chili Black Pepper Flavor Tofu Cake 150g,https://www.yamibuy.com/en/p/daxi-chili-black-pepper-flavor-tofu-cake-150g/1019003891,YUXIANG,$1.49,15,15,Taiwan,3.7
Fish Tofu Cake-BBQ 85g,https://www.yamibuy.com/en/p/yanting-fisherman-fish-tofu-cake-bbq-85g/1019005591,YANTING FISHERMAN,$2.29,25,25,China,4.1
Hawthorn Berry Slice 150g,https://www.yamibuy.com/en/p/sanriyue-hawthorn-berry-slice-150g/1019019551,SANRIYUE,$1.49,12,12,China,4.6
Jiayingzi 150g,https://www.yamibuy.com/en/p/jigong-jiayingzi-150g/1019060741,JIGONG,$2.99,18,18,China,4.9
Sichuan Toasted Gluten 26g*20,https://www.yamibuy.com/en/p/shudaoxiang-sichuan-toasted-gluten-26g-20/1019058001,SHUDAOXIANG,,16,16,China,4.3
YIMENG Healthy Hawthorn Snacks Hamburger 220g,https://www.yamibuy.com/en/p/yimeng-healthy-hawthorn-snacks-hamburger-220g/1019019681,YI-MENG RED FARM,$3.29,15,15,China,4.9
Beancurd Spicy Flavor 20pcs,https://www.yamibuy.com/en/p/xiangxiangzui-beancurd-spicy-flavor-20pcs/1019011941,XIANGXIANGZUI,$6.49,20,20,China,4.4
Green Plum Honey Flavor 60g,https://www.yamibuy.com/en/p/green-plum-honey-60g/1019072691,LIULIUMEI,$2.29,1,1,China,5
Plum Flavored Melon Seeds 118g,https://www.yamibuy.com/en/p/plum-flavored-melon-seeds-118g/1019071541,yifen,$2.99,4,4,China,4.5
DACHIXIONG Strips Diyu Spicy Flavor 60g,https://www.yamibuy.com/en/p/liray-dachixiong-strips-diyu-spicy-flavor-60g/1019029931,LIRAY,$1.69,7,7,China,4.9
SANYANG Vegetarian Jerky 80g,https://www.yamibuy.com/en/p/vegetarian-jerky-80g/1019050341,SANYO FOODS,$3.99,16,16,Japan,4.6
Beancurd snack Spicy Chicken Flavor 100g,https://www.yamibuy.com/en/p/deanfa-beancurd-snack-spicy-chicken-flavor-100g/1019045671,DEANFA,,14,14,China,4.6
Spicy Gluten Snack 109g,https://www.yamibuy.com/en/p/txfood-spicy-gluten-snack-109g/1019012091,TXFOOD,$2.39,11,11,China,4
Roasted Gluten Barbecue Flavor 26g*20,https://www.yamibuy.com/en/p/dbxs-roasted-gluten-barbecue-flavor-26g-20/1019057161,DBXS,$5.69,14,14,China,4.8
GENJI  Beancurd Strips 200g,https://www.yamibuy.com/en/p/genji-beancurd-strips-200g/1019049161,Genji Food,$2.29,139,139,China,4.8
Palace Vegetarian Meat  Sauce Fragrant Flavor 90g,https://www.yamibuy.com/en/p/palace-vegetarian-meat-sauce-fragrant-flavor-90g/1019070821,Genji Food,,4,4,China,4.8
DACHIXIONG Stick Renjian Spicy Flavor 60g,https://www.yamibuy.com/en/p/liray-dachixiong-stick-renjian-spicy-flavor-60g/1019029961,LIRAY,$1.69,10,10,China,4.2
Gluten Roll Barbecue Flavor 120g,https://www.yamibuy.com/en/p/bestore-gluten-roll-barbecue-flavor-120g/1019058311,BESTORE,$3.99,10,10,China,4.6
Organic Roasted Peeled Chestnuts 240g,https://www.yamibuy.com/en/p/dandy-organic-roasted-peeled-chestnuts-240g/1019024751,DANDY,$3.89,8,8,Hong Kong,4.1
LIUM Green Bamboo  Plum 60g,https://www.yamibuy.com/en/p/lium-green-bamboo-plum-65g/1019026731,LIU LIU ORCHARD,$1.89,10,10,China,3.9
Hawthorn Powder 440g,https://www.yamibuy.com/en/p/yimu-hawthorn-powder-440g/1019051051,YIMU,$7.99,1,1,China,5
Crispy Strawberry&Apple Chips 25g,https://www.yamibuy.com/en/p/greenday-crispy-strawberry-apple-chips-25g/1019006591,GREENDAY,$3.29,16,16,Thailand,4.2
Mixed Raisin 400g,https://www.yamibuy.com/en/p/bestore-mixed-raisin-400g/1019033641,BESTORE,$8.99,5,5,China,4.4
Fish Tofu Sichuan 400g,https://www.yamibuy.com/en/p/yanting-fisherman-fish-tofu-sichuan-400g/1019023351,YANTING FISHERMAN,$5.89,3,3,China,4.3
Hawthorn Candy 500g,https://www.yamibuy.com/en/p/hong-luo-foods-hawthorn-candy-500g/1019006941,HONG LUO FOODS,$7.29,100,100,China,3.3
Roasted Gluten Spicy Flavor 200g,https://www.yamibuy.com/en/p/bestore-roasted-gluten-spicy-flavor-200g/1019058341,BESTORE,$3.99,7,7,China,4.9
TENGXIN FOODS Shake Fish Fish Tofu Super Spicy Flavor 20packs 440g,https://www.yamibuy.com/en/p/tengxin-foods-shake-fish-fish-tofu-super-spicy-flavor-20packs-440g/1019029281,HAIXIN,$6.29,11,11,China,4
Plum Preserved Fruit 150g,https://www.yamibuy.com/en/p/plum-preserved-fruit-150g/1019065821,UME HOUSE,$4.59,2,2,China,5
CHUNGJUNGONE Roasted Sweet Potato 60g,https://www.yamibuy.com/en/p/chungjungone-roasted-sweet-potato-60g/1019030791,CHUNG JUNG ONE,$3.29,2,2,Korea,3
Vegan Tripes Five Spices Flavor 360g,https://www.yamibuy.com/en/p/moleduo-vegan-tripes-five-spices-flavor-360g/1019058232,MOLEDUO,$4.99,2,2,China,5
Sweet Purple Potato Strips 260g,https://www.yamibuy.com/en/p/dandy-sweet-purple-potato-strips-260g/1019024741,DANDY,$2.49,9,9,Hong Kong,3.8
Spricy BeanCurd Strip Garlic Flavor 90g,https://www.yamibuy.com/en/p/spricy-beancurd-strip-garlic-flavor-90g/1019070921,Shi Guang You Wei,$4.39,5,5,China,3.6
Stick Roll Hot Spicy Flavor 100g,https://www.yamibuy.com/en/p/bestore-stick-roll-hot-spicy-flavor-100g/1019021391,BESTORE,$3.29,7,7,China,4.6
Shredded Mushroom New Orleans Flavor 45g,https://www.yamibuy.com/en/p/senlinjia-shredded-mushroom-new-orleans-flavor-45g/1019045541,SenLinJia,$1.09,2,2,China,5
Bried Beancurd Garlic Strip Red Slice 150g,https://www.yamibuy.com/en/p/tzs-bried-beancurd-garlic-strip-red-slice-150g/1019022201,TZS,$1.99,5,5,Taiwan,2.2
Seedless Q Plum Spicy 40g,https://www.yamibuy.com/en/p/ume-tonya-seedless-q-plum-spicy-40g/1019045721,Ume Tonya,$2.99,3,3,China,4
Spicy Vegetarian Meat 200g,https://www.yamibuy.com/en/p/shudaoxiang-spicy-vegetarian-meat-200g/1019057981,SHUDAOXIANG,$2.59,4,4,China,5
Hawthorn Haw Burger,https://www.yamibuy.com/en/p/qiangzhen-hawthorn-haw/1019055731,QIANGZHEN,$2.29,1,1,China,5
Perilla Plum 250g,https://www.yamibuy.com/en/p/main-lead-perilla-plum-250g/1019046391,MAIN LEAD,$8.99,,Be the first!,Taiwan,
Spicy Strip 120g,https://www.yamibuy.com/en/p/bestore-spicy-strip-120g/1019026571,BESTORE,$5.29,5,5,China,3.2
Large Cut Vegetarian Meat 36g*20,https://www.yamibuy.com/en/p/junzai-large-cut-vegetarian-meat-36g-20/1019045921,JUNZAI,$5.99,1,1,China,5
Preserved Plum 135g,https://www.yamibuy.com/en/p/ten-wow-preserved-plum-135g/1019026411,TEN WOW,$4.39,,Be the first!,China,
jubes Nata De Coco Grape Flavor 360g,https://www.yamibuy.com/en/p/wong-coco-jubes-nata-de-coco-grape-flavor-360g/1019005241,WONG COCO,$1.89,10,10,Indonesia,5
ZHANGQI LONG Vegetarian Meat Chicken Sauce 102g,https://www.yamibuy.com/en/p/zhangqi-long-vegetarian-meat-chicken-sauce-102g/1019045751,ZHANGQILONG,$1.69,161,161,China,4.7
Assorted Hawthorn 500g,https://www.yamibuy.com/en/p/bestore-assorted-hawthorn-500g/1019030531,BESTORE,$6.99,39,39,China,4.7
Hawthron Jelly Roll 150g,https://www.yamibuy.com/en/p/yida-hawthron-jelly-roll-150g/1019003971,YIDA,$1.99,38,38,China,4.7
Wheat Gluten Spicy Flavor 80g,https://www.yamibuy.com/en/p/maladuona-maladuona-wheat-gluten-spicy-flavor-80g/1019050381,MALADUONA,,125,125,China,4.4
Xiao Mian Jin 280g,https://www.yamibuy.com/en/p/weilong-xiao-mian-jin-280g/1019006921,WEILONG,$4.99,119,119,China,4.4
Tasty Vegi Barbecue Black Pepper Flavor 80g (Soy Protein Product ),https://www.yamibuy.com/en/p/yayangyang-tasty-vegi-barbecue-black-pepper-flavor-80g-soy-protein-product/1019032941,YAYANGYANG,,140,140,China,4.7
HUAWEN Spiced Tofu Snack Numb Spicy Flavor 108g  [Packaging May Vary],https://www.yamibuy.com/en/p/huawen-spiced-tofu-snack-numb-spicy-flavor-108g/1019005871,HUA WEN FOOD,$1.99,117,117,China,4.7
YuFeng Spicy Beancurd Strip 25g,https://www.yamibuy.com/en/p/yufeng-spicy-beancurd-strip-25g/1019071191,YuFeng,$0.69,177,177,China,4.73
Stinky Tofu Snack 128g,https://www.yamibuy.com/en/p/huogongdian-stinky-tofu-snack-128g/1019006961,HUOGONGDIAN,$3.99,120,120,China,3.9
Hamburger Hawthorn 200g,https://www.yamibuy.com/en/p/farmer-s-grange-hamburger-hawthorn-canned-200g/1019047511,FARMER'S GRANGE,$5.89,3,3,China,4.3
Changsha Stinky Tofu Garlic Flavor 20pcs,https://www.yamibuy.com/en/p/pengjixuan-changsha-stinky-tofu-garlic-flavor-20pcs/1019011151,PENGJIXUAN,$5.89,120,120,China,4.1
Licorice and olive (canned) 250g,https://www.yamibuy.com/en/p/farmer-s-grange-licorice-and-olive-canned-250g/1019047501,FARMER'S GRANGE,$5.89,3,3,China,4.7
Hawthorn Sticks 22g*15,https://www.yamibuy.com/en/p/hawthorn-sticks/1019064371,YI-MENG RED FARM,$8.49,22,22,China,4.9
Candied Haws Skewer (Mango Paste),https://www.yamibuy.com/en/p/candied-haws-skewer-mango-paste/1018046981,GLT,$2.49,1,1,China,3
Broad Beans Beef Flavor 205g,https://www.yamibuy.com/en/p/three-squirrels-broad-beans-beef-flavor-205g/1019014671,THREE SQUIRRELS,$4.99,32,32,China,4.6
Spicy Veggie Sausage 55g,https://www.yamibuy.com/en/p/baishixing-spicy-veggie-sausage-55g/1021041761,BAISHIXING,,66,66,China,4.8
Vegan Meat 180g,https://www.yamibuy.com/en/p/weilong-vegan-meat-180g/1019045061,WEILONG,$4.39,156,156,China,4.5
La Zhen Dou Spicy Flavor 65g,https://www.yamibuy.com/en/p/dongdong-la-zhen-dou-spicy-flavor-65g/1019042381,DONGDONG,$1.49,69,69,China,4.4
Vegetarian Meat Snacks 82g,https://www.yamibuy.com/en/p/weilong-extra-glutcn-snacks-82g/1019026371,WEILONG,$1.49,22,22,China,4.8
【Frozen】Bite-Sized Pieces Passion Fruit Seedless 340g,https://www.yamibuy.com/en/p/bite-sized-pieces-passion-fruit-seedless-340g/1019071631,PITAYA,$5.89,,Be the first!,United States,
Kiss Strips Seasoned Flour Products 300g,https://www.yamibuy.com/en/p/weilong-kiss-strips-seasoned-flour-products-300g/1019007161,WEILONG,$3.99,71,71,China,4.7
HUAWEN Spiced Tofu Snack Spicy Flavor 108g,https://www.yamibuy.com/en/p/huawen-spiced-tofu-snack-spicy-flavor-108g/1019005861,HUA WEN FOOD,$2.69,167,167,China,4.6
TECHANG FOOD Spiced Xiaoding 110g,https://www.yamibuy.com/en/p/te-chang-food-spiced-xiaoding-110g/1019047731,TE CHANG FOOD,$1.99,13,13,Taiwan,3.9
Hawthorn Bolus 200g,https://www.yamibuy.com/en/p/hawthorn-bolus-200g/1019072231,SHUN TAI,$10.69,,Be the first!,Japan,
Spicy Pea 65g,https://www.yamibuy.com/en/p/dongdong-spicy-pea-65g/1019026021,DONGDONG,$1.49,86,86,China,4.4
DAO HUA CUN Vegetarian Diet The Steak HOT 560g,https://www.yamibuy.com/en/p/dao-hua-cun-vegetarian-diet-the-steak-hot-560g/1019013801,daohuacun,$5.89,48,48,China,4.3
Spicy Flavour Meat 108g,https://www.yamibuy.com/en/p/wuxianzhai-spicy-flavour-meat-108g/1019047761,WUXIANZHAI,$2.39,19,19,China,3.9
Plum Candy 140g,https://www.yamibuy.com/en/p/fubo-special-plum-candy-140g/1019064491,FuBo,$6.99,,Be the first!,Taiwan,
Da Mian Jin Large Hotstrip 65g,https://www.yamibuy.com/en/p/weilong-da-mian-jin-large-hotstrip-65g/1019019141,WEILONG,$0.99,59,59,China,4.5
Traditional Style Spicy Tofu Sheet 180g,https://www.yamibuy.com/en/p/zhangqilong-traditional-style-spicy-tofu-sheet-180g/1019049861,ZHANGQILONG,,120,120,China,4.4
【Value Pack】Vegan Meat 180g*1+Tofu*1+Spicy Fish*1),https://www.yamibuy.com/en/p/value-pack-vegan-meat-180g-1-tofu-1-spicy-fish-1/1019065061,WEILONG,,10,10,China,4.8
Purple Sweet Potatoes 298g,https://www.yamibuy.com/en/p/qifeng-purple-sweet-potatoes-298g/1019005291,QIFENG,,61,61,China,4
La Zhen Dou Garlic Flavor 65g,https://www.yamibuy.com/en/p/dongdong-la-zhen-dou-garlic-flavor-65g/1019042391,DONGDONG,$1.49,43,43,China,4.2
Cherry Plum 250g,https://www.yamibuy.com/en/p/farmer-s-grange-cherry-plum-canned-250g/1019047491,FARMER'S GRANGE,$5.89,5,5,China,4.8
Smoked Black Plum 180g,https://www.yamibuy.com/en/p/smoked-black-plum-180g/1019072221,SHUN TAI,$10.69,2,2,Japan,5
TAIWAN Plum Meat With Liquorice 100g,https://www.yamibuy.com/en/p/taiwan-plum-meat-with-liquorice-100g/1019011381,ZHEN WEI DE JI,$4.29,53,53,ZHEN WEI DE JI,4.5
Vegetarian Beancurd Hot & Spicy Flavor 195g,https://www.yamibuy.com/en/p/genji-food-vegetarian-beancurd-hot-spicy-flavor-195g/1019053521,Genji Food,,34,34,China,4.8
Shrimp Grilled Crawfish Flavor 26g,https://www.yamibuy.com/en/p/shudaoxiang-shrimp-grilled-gluten-crayfish-flavor-26g/1019056711,SHUDAOXIANG,$0.49,67,67,China,4.4
【Value Pack】Vegetarian Meat Rolls Snack Spicy Flavor 26g*10,https://www.yamibuy.com/en/p/value-pack-jinmofang-vegetarian-meat-rolls-snack-spicy-beef-flavor-26g-10/1019057581,JINMOFANG,,49,49,China,4.8
GENJI  Spicy Beancurd Rib 28g,https://www.yamibuy.com/en/p/genji-spicy-beancurd-rib-28g/1019049171,Genji Food,$0.49,35,35,China,4.3
Hollow Hawthorn 188g,https://www.yamibuy.com/en/p/yifen-hollow-hawthorn-188g/1019051431,yifen,$3.49,9,9,China,4.7
Fish Tofu Cake-Spicy 85g,https://www.yamibuy.com/en/p/yanting-fisherman-fish-tofu-cake-spicy-85g/1019006401,YANTING FISHERMAN,$2.29,30,30,China,4.5
Original Hawthorn 350g,https://www.yamibuy.com/en/p/yimu-original-hawthorn-350g/1019050991,YIMU,$5.59,10,10,China,4.8
JINGDUIGU Soybean Strips (Sichuan Pepper Flavor) 168g,https://www.yamibuy.com/en/p/jingduigu-soybean-strips-sichuan-pepper-flavor-168g/1147006791,Jinduigu Food,$3.29,39,39,China,4.9
WL Hot Strip Mini 321g,https://www.yamibuy.com/en/p/wl-hot-strip-mini-321g/1019050331,WEILONG,$4.99,74,74,China,4.7
Vegetarian Honey Sauce 200g,https://www.yamibuy.com/en/p/szg-vegetarian-honey-sauce-200g/1019047601,SZG,$4.99,27,27,Taiwan,4.8
Stinky Tofu Spicy Flavor 120g,https://www.yamibuy.com/en/p/bestore-stinky-tofu-spicy-flavor-120g/1019033601,BESTORE,,15,15,China,3.9
Fish Tofu-BBQ 170g,https://www.yamibuy.com/en/p/bestore-fish-tofu-bbq-170g/1019015551,BESTORE,$3.79,26,26,China,4.1
